;created_at;sentiment_word_count;sentiment_comparative;sentiment_score;sentiment_positive_count;sentiment_tokens;text;_msgid;retweet_count;sentiment_negative_count
440;Wed Feb 01 02:22:32 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;6c0f269e.740da8;0.0;5.0
441;Wed Feb 01 02:21:27 +0000 2017;6.0;-22.727272727272727;-5.0;2.0;22.0;So the #Brexit referendum was BAD BAD BAD according to you, but this referendum is good?  #hypocrisy alive and well… https://t.co/gCuTmtBo7a;4b955239.28d00c;0.0;3.0
442;Wed Feb 01 02:22:40 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";5e518a0d.048f84;0.0;0.0
443;Wed Feb 01 02:22:43 +0000 2017;5.0;8.333333333333332;2.0;2.0;24.0;.@ruthleaecon That's because Brexit Britain is dragging down the whole EU :( ... how can we ever forgive ourselves for wrecking the dream :(;ed09f5bc.2bb3b8;0.0;0.0
444;Wed Feb 01 02:23:05 +0000 2017;5.0;5.88235294117647;1.0;2.0;17.0;@redland15 @DexEUgov @DavidDavisMP so much destruction  and not a single gain worth having.  That's Brexit.;fc526581.7738e8;0.0;1.0
445;Wed Feb 01 02:32:18 +0000 2017;4.0;3.7037037037037033;1.0;1.0;27.0;RT @TarragonWarren: #TTIP is dead. Amazing news for all of us on both sides of the Atlantic. Just another day in the office for #Trump.  \n#…;83364188.0ff25;0.0;1.0
446;Wed Feb 01 02:29:40 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;42b176df.4f19b8;0.0;2.0
447;Wed Feb 01 02:32:38 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;9b7de4c.bf5ae18;0.0;2.0
448;Wed Feb 01 02:34:18 +0000 2017;4.0;-16.0;-4.0;1.0;25.0;RT @Cadoret: @Remainin_EU Clear now that any Brexit deal would be worse than staying in EU. They would be failing in duty as MPs… ;f5677e8.5aeb28;0.0;2.0
449;Wed Feb 01 02:34:13 +0000 2017;4.0;-25.0;-6.0;0.0;24.0;"May &amp; UK 🇬🇧 are trembling with fear over Brexit/trade Trump knows the world has turned its back on him He is ""needy… https://t.co/7nNtqJLs3Y";191de28b.e2281d;0.0;3.0
450;Wed Feb 01 02:40:23 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";24579ab9.e0b806;0.0;3.0
451;Wed Feb 01 02:45:54 +0000 2017;4.0;-19.230769230769234;-5.0;0.0;26.0;"RT @familybrief: ""I disapprove of what you say, but I will defend to the death your right to watch me passively vote through this ca… ";835a08a6.ad7cb8;0.0;3.0
452;Wed Feb 01 02:40:57 +0000 2017;4.0;-16.0;-4.0;1.0;25.0;Question.\nIF electing Trump turns out to be a bad idea in the grand scheme of things, how come we're fucking lumbered with Brexit FOREVER ?;366c1721.9edce8;0.0;2.0
453;Wed Feb 01 02:39:55 +0000 2017;4.0;4.761904761904762;1.0;1.0;21.0;Big Data and elections . .. Brexit, Trump, and:  \nThe Data That Turned the World Upside Down https://t.co/jzlGHVaQMr via @motherboard;90b452cf.cf8fe;0.0;0.0
454;Wed Feb 01 02:40:04 +0000 2017;4.0;-4.761904761904762;-1.0;2.0;21.0;"RT @Dwalingen: Pathetic #EU tries to sell itself to us with trinkets. \nSad. Really sad.\nIt's #Safety &amp; #Freedom that count\n#Brexit https://…";177c920a.eef0de;0.0;2.0
455;Wed Feb 01 02:51:26 +0000 2017;6.0;13.636363636363635;3.0;3.0;22.0;⭐️ #Uk • To all Trump's critics we say: Oh do calm down! : A strong supporter of Brexit, Donald Trump (pictured)…… https://t.co/cOwjhAHz7O;11bf50f1.275edf;0.0;1.0
456;Wed Feb 01 02:51:05 +0000 2017;6.0;10.0;2.0;3.0;20.0;RT @pmohagan: Gina Miller sketch, true British hero, sought truth, and clarity of the law, where inept politicians failed.… ;8765fa7e.0d0278;0.0;2.0
457;Wed Feb 01 02:52:32 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";779c679b.08ecd8;0.0;0.0
458;Wed Feb 01 02:53:42 +0000 2017;5.0;-15.789473684210526;-3.0;1.0;19.0;'It's political suicide' Remoaners warned NOT to block Brexit as fresh plot revealed https://t.co/vuYFGealhx\nCUSHY #EU JOBS AWAIT THEM ????;16a7f712.d59039;0.0;3.0
459;Wed Feb 01 02:51:43 +0000 2017;5.0;-6.25;-1.0;2.0;16.0;#Brexit having positive impact on #UK Growth. Masses were right and Media dead wrong  https://t.co/l7xTex8hXb;ea8c44f8.d96e78;0.0;2.0
460;Wed Feb 01 03:00:27 +0000 2017;5.0;10.526315789473683;2.0;2.0;19.0;"#WednesdayWisdom w/ #brexit , #VisaBan &amp; more #domesticviolence 😥 its been hard to find #positive shares until this https://t.co/hU9TNaLhH8";e2f3e73a.c32388;0.0;1.0
461;Wed Feb 01 03:02:18 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;8c085340.3b4e9;0.0;2.0
462;Wed Feb 01 03:06:54 +0000 2017;4.0;-18.181818181818183;-4.0;0.0;22.0;RT @nickclarkecambs: The Remoaners seek to  ignore the will of the people. It will end badly if that happens.  https://t.co/Txb08sqSTf;77907b9b.ba7c24;0.0;2.0
463;Wed Feb 01 03:03:43 +0000 2017;4.0;-20.0;-4.0;0.0;20.0;The Remoaners seek to  ignore the will of the people. It will end badly if that happens.  https://t.co/Txb08sqSTf;8322fd7e.257ee;0.0;2.0
464;Wed Feb 01 03:06:07 +0000 2017;4.0;0.0;0.0;0.0;20.0;RT @SEVENCLOVERS: THE #CLOVER #PINBOARD X https://t.co/kYEnFOyrnR ft. WE've #SEEN THIS #BEFORE _ THE #EUROPEAN/#AMERICAN #NAZIS _  fr… ;97b3ab27.1cf2a8;0.0;0.0
465;Wed Feb 01 03:13:24 +0000 2017;5.0;31.57894736842105;6.0;5.0;19.0;RT @LibDems: Agree with Nick? Want a Britain that is open, tolerant and united? Join us today: https://t.co/uhtmkgT1D2 https://t.co/QsRCc8l…;6a27c364.edb5fc;0.0;0.0
466;Wed Feb 01 03:10:03 +0000 2017;4.0;23.076923076923077;6.0;3.0;26.0;RT @MJanovic: Jill Stein is like brexit architects, a grandstander who doesn't care how she affects the rest of us. Good thing she had no c…;6b963365.5cfe4c;0.0;1.0
467;Wed Feb 01 03:15:24 +0000 2017;4.0;0.0;0.0;0.0;26.0;RT @mojos55: Just a question #KenClarkeMP .. You spoke out today  ...Yet...You kept Silent in the run up to voting Brexit ?  I... https://t…;84c7fce9.130d;0.0;0.0
468;Wed Feb 01 03:10:35 +0000 2017;4.0;4.166666666666666;1.0;2.0;24.0;RT @eyejosh: @peterjukes @Wistleblower3 Peter - what is actually wrong with some of our MPs - blind support of brexit seems rather like an…;7d190c99.609e54;0.0;2.0
469;Wed Feb 01 03:13:00 +0000 2017;4.0;-19.047619047619047;-4.0;1.0;21.0;"RT @politicshome: Angela Eagle: Brexit does not give Govt permission ""to destroy the social settlement and make our society poorer""… ";2f8d3b9c.ce8314;0.0;2.0
470;Wed Feb 01 03:21:43 +0000 2017;6.0;10.0;2.0;3.0;20.0;"RT @BrexitBin: Dear Leavers, \nDear Labour,\nDear MPs,\n\nTHERE IS NO SUCH THING \nAS A ""GOOD"" BREXIT DEAL.\n\nPlease stop this madness now.\n#Rema…";9170a1e2.7b608;0.0;3.0
471;Wed Feb 01 03:20:40 +0000 2017;5.0;-30.0;-6.0;1.0;20.0;RT @Open_Britain: WATCH: @Anna_Soubry calls out the vitriolic abuse that is silencing businesses from speaking out on #Brexit. Please… ;3ef52462.c346fc;0.0;3.0
472;Wed Feb 01 03:19:32 +0000 2017;5.0;31.57894736842105;6.0;5.0;19.0;RT @LibDems: Agree with Nick? Want a Britain that is open, tolerant and united? Join us today: https://t.co/uhtmkgT1D2 https://t.co/QsRCc8l…;e9df3866.5327c8;0.0;0.0
473;Wed Feb 01 03:26:12 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;3851784d.cd7af8;0.0;2.0
474;Wed Feb 01 03:22:09 +0000 2017;4.0;-17.391304347826086;-4.0;1.0;23.0;"The Brexit was bad. The Brexit was bad. \n\n"" Weetabix prices could be about to surge - and it's all thanks to... https://t.co/kaRpaszQ5m";80edd723.cb2188;0.0;2.0
475;Wed Feb 01 03:30:09 +0000 2017;6.0;27.27272727272727;6.0;4.0;22.0;Frankly, @edstradling, I'm bored of this argument - MPs are supposed to represent our best interests. Brexit not best interests.  @LFBarfe;cc454701.4055f8;0.0;1.0
476;Wed Feb 01 03:29:55 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";dfd4436d.75c18;0.0;3.0
477;Wed Feb 01 03:33:51 +0000 2017;5.0;-13.043478260869565;-3.0;1.0;23.0;"RT @WomaninHavana: This v good read makes for painful reading as MPs consider ""grave error"" of Brexit, but vote anyway. Future generat… ";43789bcb.63a3b4;0.0;3.0
478;Wed Feb 01 03:27:58 +0000 2017;5.0;-54.54545454545454;-12.0;0.0;22.0;RT @markcurtis30: Guardian gives voice to man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m\n\nhttps:/…;c9e4ec80.97b26;0.0;5.0
479;Wed Feb 01 03:36:21 +0000 2017;5.0;-9.090909090909092;-2.0;1.0;22.0;RT @alasn10: #Catholics  for #Brexit, #Trump or other populists like Le Pen warned by Pope\n\nFrancis warns against  populism - https://t.co/…;3a9cd8e8.49e718;0.0;2.0
480;Wed Feb 01 03:42:14 +0000 2017;45.0;0.0;0.0;0.0;58.0;"A country being bled DRY.\n          The #UK &lt;&lt;&lt;\n\n.\n\n                #BRexit \n            SAVING LIVES \n         ENDING EXTORTION\n\n.";87de3a27.fef028;0.0;0.0
481;Wed Feb 01 03:37:59 +0000 2017;30.0;-2.857142857142857;-1.0;0.0;35.0;".\n\n        EXCLUSION FOR PROFIT\n\n.\n\n#WASTE &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;\n\n.\n\n                     #BRexit #UK \n\n.";bc9b7e84.8fac8;0.0;1.0
482;Wed Feb 01 03:43:47 +0000 2017;18.0;3.225806451612903;1.0;1.0;31.0;.\n\n            #BRexit #UK \n\n.\n\nENDING THE FREE MOVEMENT OF 'ALL' PEOPLE\n      Is the fascism we RESIST.\n\n.;887bba8a.9b4e08;0.0;0.0
483;Wed Feb 01 03:46:08 +0000 2017;6.0;-20.833333333333336;-5.0;0.0;24.0;RT @DNA_Cowboy: @SkyNews @realDonaldTrump     I suggest the EU looks inward for the cause of its destruction not ridiculously blame #brexit…;7f626bc0.563274;0.0;2.0
484;Wed Feb 01 03:46:55 +0000 2017;6.0;-18.181818181818183;-4.0;2.0;22.0;RT @DavidLammy: It's easy to blame immigrants instead of successive governments who have failed. A hard Brexit will hit poor communities ha…;d1c888e9.ff1158;0.0;4.0
485;Wed Feb 01 03:47:55 +0000 2017;28.0;-10.869565217391305;-5.0;0.0;46.0;"AND WE LOOK FORWARD TO THE IMPRISONMENT \nOF THE HIGH &amp; LOW LEVEL CRIMINALS AT LARGE.\n\n              #BRexit #UK \n             SAVING LIVES";bc4f44bc.d554b8;0.0;2.0
486;Wed Feb 01 03:52:29 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;7a369f1.d85ea6;0.0;5.0
487;Wed Feb 01 03:54:07 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";10ad8a38.2111d6;0.0;0.0
488;Wed Feb 01 03:52:02 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;26719bff.1e4f34;0.0;2.0
489;Wed Feb 01 03:52:33 +0000 2017;4.0;-20.0;-5.0;0.0;25.0;"RT @DavidJo52951945: The EU has lost its mind &amp; is utterly deranged as they demand UK pays £500 billion! Let them go bankrupt,don’t pay… ";c19107fd.795548;0.0;3.0
490;Wed Feb 01 04:06:05 +0000 2017;5.0;-25.0;-5.0;0.0;20.0;"♻ @ChicagoLUG All this weird Trump &amp; Brexit crap only started happening after all those distros moved  … https://t.co/ImNugDqHNK";d526da2d.547198;0.0;2.0
491;Wed Feb 01 03:59:01 +0000 2017;5.0;31.57894736842105;6.0;5.0;19.0;RT @LibDems: Agree with Nick? Want a Britain that is open, tolerant and united? Join us today: https://t.co/uhtmkgT1D2 https://t.co/QsRCc8l…;aa7193cb.d56fd;0.0;0.0
492;Wed Feb 01 03:59:26 +0000 2017;4.0;-12.0;-3.0;2.0;25.0;I have an invite for a meeting at Westminster today. Temped to accept, somehow get into debating chamber and scream at mad Brexit bent MPs;8cc6e700.9f21e8;0.0;2.0
493;Wed Feb 01 04:07:10 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;565ad5c5.0d9e7c;0.0;2.0
494;Wed Feb 01 04:05:39 +0000 2017;4.0;0.0;0.0;2.0;24.0;@GuyVerhofstadt do a hard Brexit and there will be no EU for you to protect next year. Perhaps you want to keep your bureau-salary?;e31337f7.343148;0.0;2.0
495;Wed Feb 01 04:13:11 +0000 2017;14.0;-5.88235294117647;-2.0;0.0;34.0;It is as if the world is fighting for the right to\n              have a brain.\n\nIndividual Intelligence Rights will be next?\n\n#BRexit #UK;3b174212.289c2e;0.0;1.0
496;Wed Feb 01 04:16:59 +0000 2017;7.0;0.0;0.0;0.0;25.0;And they are the last, if at all, to receive ANY HELP.\n\nFor fascism, intelligence is a THREAT.\n\n#BRexit #UK \n      :);bd486ef6.10aa7;0.0;0.0
497;Wed Feb 01 04:09:24 +0000 2017;6.0;17.391304347826086;4.0;3.0;23.0;#theresamay suck up #chinesenewyear messge is joke like #reginaip K.O by  Kheng Leong dancer. Lol. Try opium trade again after #brexit? 😂😂😂;fdf6de8a.ef05e;0.0;1.0
498;Wed Feb 01 04:08:00 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";b5b53e24.c391b;0.0;0.0
499;Wed Feb 01 04:14:58 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";591bf635.d0eb18;0.0;0.0
500;Wed Feb 01 04:25:13 +0000 2017;6.0;46.666666666666664;7.0;4.0;15.0;https://t.co/6SBSGCMMjX ... Please sign and share ... #UK #NHS #LOVE #PEACE #JC4PM #no2eu #BRexit! https://t.co/v6SewHEIgu;ccaf4e7b.d694;0.0;0.0
501;Wed Feb 01 04:19:43 +0000 2017;5.0;12.0;3.0;3.0;25.0;"RT @MzwaneleManyi: Trump is very clear: America 1st✔\nBrexit is very clear : UK 1st✔\nS Africa MUST be clear about SA 1st; 🚨\n NOT Rating Agen…";70c0582e.4b10b8;0.0;0.0
502;Wed Feb 01 04:18:36 +0000 2017;5.0;-47.61904761904761;-10.0;0.0;21.0;RT @Paul_D1963: UK is a pressure cooker. Remain voters ignored, JAM’S ignored. Our #NHS ignored. May only listening to racists. #banTrumpFr…;3ff0720f.e2a7ce;0.0;5.0
503;Wed Feb 01 04:21:37 +0000 2017;5.0;0.0;0.0;0.0;20.0;😲 40.8 😓 32.8 😶 20.8 😊 5.6  Brexit: MPs set for vote on triggering talks with EU https://t.co/rOA06q5L3X;ded43057.0034a;0.0;0.0
504;Wed Feb 01 04:17:45 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;"RT @acgrayling: Now let's have same for 'This House rejects the absurdity of #Brexit &amp; refuses to allow a cabal hijack the UK into… ";970144f.d0fcdb8;0.0;2.0
505;Wed Feb 01 04:33:55 +0000 2017;7.0;41.17647058823529;7.0;4.0;17.0;"@peterjukes  https://t.co/6SBSGCMMjX ... Please sign &amp; share ... #UK #NHS #LOVE #PEACE #JC4PM #no2eu #BRexit! https://t.co/v6SewHEIgu";91f8214e.77969;0.0;0.0
506;Wed Feb 01 04:34:40 +0000 2017;7.0;30.76923076923077;4.0;2.0;13.0;wow,  forget russia,  this is just crazy! lol  \n#brexit \n\nhttps://t.co/ntENKOqhQ8;42ef9916.c44d58;0.0;2.0
507;Wed Feb 01 04:28:51 +0000 2017;6.0;41.17647058823529;7.0;4.0;17.0;RT @RoyalNavyNews: https://t.co/6SBSGCMMjX ... Please sign and share ... #UK #NHS #LOVE #PEACE #JC4PM #no2eu #BRexit! https://t.co/v6SewHEI…;dd8f5f58.78b5b;0.0;0.0
508;Wed Feb 01 04:32:29 +0000 2017;6.0;41.17647058823529;7.0;4.0;17.0;"RT @RoyalNavyNews: https://t.co/6SBSGCMMjX ... Please sign &amp; share ... #UK #NHS #LOVE #PEACE #JC4PM #no2eu #BRexit! https://t.co/v6SewHEIgu";e04c0cd4.d1148;0.0;0.0
509;Wed Feb 01 04:31:22 +0000 2017;6.0;43.75;7.0;4.0;16.0;"@i4yemen https://t.co/6SBSGCMMjX ... Please sign &amp; share ... #UK #NHS #LOVE #PEACE #JC4PM #no2eu #BRexit! https://t.co/v6SewHEIgu";47099158.f8b33;0.0;0.0
510;Wed Feb 01 04:39:30 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;426c6215.166cec;0.0;1.0
511;Wed Feb 01 04:40:30 +0000 2017;9.0;0.0;0.0;0.0;21.0;Brexit: MPs set for vote on triggering talks with EU https://t.co/nhxPocDgdn \n\n        ... https://t.co/6RyzkiHzCi;f2835d3f.a145f;0.0;0.0
512;Wed Feb 01 04:41:22 +0000 2017;6.0;-16.666666666666664;-4.0;0.0;24.0;Brexit is a judgement (and a poor one).  It is not a proposal.   It has no future and no facts. https://t.co/EXuh3aTftN;8f8de81a.8d9f38;0.0;3.0
513;Wed Feb 01 04:41:06 +0000 2017;6.0;36.36363636363637;8.0;5.0;22.0;@activist360  YES #Scotland it's going to be a Labour #BRexit by The Grace of God #JC4PM #UK=OK! #NHS #LOVE #PEACE https://t.co/v6SewHEIgu;b72dc7cf.0f6258;0.0;0.0
514;Wed Feb 01 04:38:54 +0000 2017;6.0;38.88888888888889;7.0;4.0;18.0;"RT @RoyalNavyNews: @rcorbettmep https://t.co/6SBSGCMMjX ... Please sign &amp; share ... #UK #NHS #LOVE #PEACE #JC4PM #no2eu #BRexit! https://t.…";fef71fcb.9d71;0.0;0.0
515;Wed Feb 01 04:50:07 +0000 2017;30.0;6.8181818181818175;3.0;1.0;44.0;RT @garrettharte: If you thought Trump's victory was an electoral surprise then think again...                              https://t.co/g2…;d0af06d2.4de248;0.0;0.0
516;Wed Feb 01 04:52:50 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;1d819013.14ba7;0.0;4.0
517;Wed Feb 01 04:53:35 +0000 2017;5.0;8.695652173913043;2.0;2.0;23.0;RT @CamdenLibDems: Great liberal speech from Nick Clegg. Come and join the @LibDems in the fight against hard Brexit and May's humilia… ;f38557b.082aba8;0.0;2.0
518;Wed Feb 01 04:54:24 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;9bb8bd69.c4d69;0.0;2.0
519;Wed Feb 01 04:53:49 +0000 2017;4.0;8.333333333333332;2.0;2.0;24.0;RT @polnyypesets: MPs must vote based on an honest assessment of the national interest. There is no evidence that #brexit will lead t… ;382f0b2f.8ff1e4;0.0;1.0
520;Wed Feb 01 05:01:09 +0000 2017;7.0;29.166666666666668;7.0;4.0;24.0;"I love Mark Steel  ""Thank God the PM will face down anyone over Brexit – even those she once agreed with""  https://t.co/wHVvsWh6Ot";1dfe888d.608aa7;0.0;0.0
521;Wed Feb 01 04:57:37 +0000 2017;5.0;-18.181818181818183;-4.0;2.0;22.0;RT @naomi0_0barton: So I wrote a piece on how hard it was as an immigrant pre-brexit. \n\nGod help the poor fuckers now.\n\nhttps://t.co/4obVMw…;351c9180.a8f00e;0.0;3.0
522;Wed Feb 01 04:58:56 +0000 2017;5.0;10.0;2.0;3.0;20.0;@sarahjolney1 Very pleased to hear your side will loose. The people's vote is paramount. #brexit please, hard as you like!;f6cdfe6f.19edc;0.0;2.0
523;Wed Feb 01 05:05:42 +0000 2017;4.0;-8.0;-2.0;1.0;25.0;RT @CarolineLucas: So true - utterly surreal to hear so many MPs saying how deeply damaging hard #Brexit will be -then meekly saying t… ;289ae884.3f1ab8;0.0;2.0
524;Wed Feb 01 05:07:15 +0000 2017;4.0;-20.833333333333336;-5.0;1.0;24.0;@UKLabour One of your colleagues was killed by a Nazi while campaigning to stop Brexit. You betray her and vindicate him by obeying Corbyn;885065c8.15ac68;0.0;3.0
525;Wed Feb 01 05:08:36 +0000 2017;27.0;-10.256410256410255;-4.0;0.0;39.0;RT @RoyChubbsBrown: RT if you couldn't give a shit about Brexit                           #YFB https://t.co/hf4Y0987Hk;133cc4a3.78255b;0.0;1.0
526;Wed Feb 01 05:11:17 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;d2a54e27.559f5;0.0;5.0
527;Wed Feb 01 05:15:55 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";30e39808.d22068;0.0;1.0
528;Wed Feb 01 05:16:08 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";33a835ea.080d7a;0.0;1.0
529;Wed Feb 01 05:16:11 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";fd144844.ed8a18;0.0;1.0
530;Wed Feb 01 05:22:12 +0000 2017;7.0;0.0;0.0;0.0;20.0;RT @UKApathyParty: .    @jeremycorbyn  waits for his turn to speak\n\n@annispice   @lambandflag99 #HOCDebate #Brexit https://t.co/Rv645o4kPk;7286a7b2.ec6318;0.0;0.0
531;Wed Feb 01 05:19:09 +0000 2017;6.0;-32.0;-8.0;1.0;25.0;RT @nickreeves9876: Rupert Murdoch is using the Sun to promote fascist ideas and stir up fear and hatred of Muslims.\nHe is an enemy of… ;44c02857.7820a8;0.0;4.0
532;Wed Feb 01 05:22:17 +0000 2017;6.0;-5.0;-1.0;2.0;20.0;RT @Fergoodness: Interesting. Aberdeen sends 61% of exports to EU. Tory Hard Brexit would devastate region already feeling pressure… ;c6c20ef0.efc3f;0.0;3.0
533;Wed Feb 01 05:20:10 +0000 2017;5.0;12.0;3.0;3.0;25.0;RT @Bob__Hudson: Huge round of applause from Labour benches for Ken  Clarke's speech on Brexit. Let's be honest, he puts Corbyn to shame. C…;d8d7dfa8.a1f62;0.0;1.0
534;Wed Feb 01 05:17:22 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";1007927.824596e;0.0;1.0
535;Wed Feb 01 05:35:19 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;f70f3fe1.4216a;0.0;5.0
536;Wed Feb 01 05:36:50 +0000 2017;6.0;5.0;1.0;2.0;20.0;Good good. Fabulous.\nLabour’s Brexit chaos is now so exposed it threatens to tear the party apart | Steve Richards https://t.co/sET28242xZ;8197750.296be88;0.0;3.0
537;Wed Feb 01 05:27:50 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";8f104a39.a8ba78;0.0;1.0
538;Wed Feb 01 05:28:40 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";b4f645b2.efe288;0.0;1.0
539;Wed Feb 01 05:30:37 +0000 2017;5.0;14.285714285714285;3.0;3.0;21.0;"RT @AmyMek: Save Europe! \n\nPresident Trump's friend &amp; #Brexit Hero, @Nigel_Farage calls for a Muslim Ban in Britain while calli… ";5d87bcdc.769f44;0.0;1.0
540;Wed Feb 01 05:39:54 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;31a4615c.9aabee;0.0;5.0
541;Wed Feb 01 05:42:28 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;94189f22.ea33c;0.0;5.0
542;Wed Feb 01 05:40:02 +0000 2017;6.0;0.0;0.0;1.0;25.0;RT @reason2sense: DEMANDS ... wow what a sad state for Brits vote Brexit their Lords say wait a minute. Now a mayor demands . https://t.co/…;2c3f6ad1.1f5576;0.0;3.0
543;Wed Feb 01 05:41:52 +0000 2017;6.0;-48.0;-12.0;0.0;25.0;RT @markcurtis30: Guardian gives voice to a man who shld be tried for war crimes, authorising illegal Iraq invasion killing up to 1m  https…;fb46a1a9.d64bf;0.0;5.0
544;Wed Feb 01 05:39:44 +0000 2017;6.0;0.0;0.0;1.0;23.0;DEMANDS ... wow what a sad state for Brits vote Brexit their Lords say wait a minute. Now a mayor demands . https://t.co/U8vkGd6nu3;e6c27ad9.80c6f8;0.0;3.0
545;Wed Feb 01 05:51:27 +0000 2017;7.0;-22.727272727272727;-5.0;2.0;22.0;RT @Harryslaststand: If you are struggling and poor but blame migrants for your misery. Your greatest poverty is in spirit and common-sense…;baf32fa0.77f67;0.0;5.0
